t,Q_num,Q_exact,Q_error,tau_num,tau_exact,tau_error
0.8030000000000006,0.5753884003365469,0.5760719644382926,0.0006835641017456373,0.8876162257840592,0.888233264578998,0.0006170387949387957
0.8040000000000006,0.5756119258870789,0.5762952223624115,0.0006832964753326065,0.8878926973460077,0.8885086980344844,0.00061600068847667
0.8050000000000006,0.5758349015498876,0.5765179300986664,0.0006830285487787746,0.8881684887687193,0.8887834527222044,0.0006149639534850371
0.8060000000000006,0.5760573286777357,0.5767400890029193,0.0006827603251835512,0.8884436017254013,0.8890575303149013,0.0006139285895000457
0.8070000000000006,0.5762792086200565,0.5769617004276909,0.0006824918076343556,0.8887180378851436,0.8893309324811953,0.0006128945960517385
0.8080000000000006,0.5765005427229647,0.577182765722169,0.000682222999204285,0.8889917989129309,0.889603660885595,0.0006118619726640517
0.8090000000000006,0.5767213323292628,0.5774032862322162,0.0006819539029533361,0.8892648864696504,0.8898757171885059,0.0006108307188554818
0.8100000000000006,0.57694157877845,0.5776232633003784,0.0006816845219284051,0.889537302212103,0.8901471030462417,0.0006098008341386407
0.8110000000000006,0.5771612834067303,0.5778426982658931,0.0006814148591627323,0.8898090477930138,0.8904178201110343,0.0006087723180204785
0.8120000000000006,0.5773804475470208,0.5780615924646973,0.0006811449176765683,0.8900801248610424,0.890687870031043,0.0006077451700006176
0.8130000000000006,0.5775990725289586,0.5782799472294359,0.0006808747004772853,0.8903505350607906,0.8909572544503657,0.0006067193895750167
0.8140000000000006,0.5778171596789108,0.5784977638894695,0.0006806042105587107,0.8906202800328157,0.8912259750090481,0.0006056949762324182
0.8150000000000006,0.578034710319981,0.5787150437708827,0.0006803334509016823,0.8908893614136373,0.8914940333430941,0.0006046719294567904
0.8160000000000006,0.5782517257720178,0.5789317881964923,0.0006800624244744924,0.8911577808357494,0.8917614310844755,0.0006036502487261064
0.8170000000000006,0.5784682073516232,0.5791479984858545,0.0006797911342313334,0.8914255399276296,0.892028169861142,0.0006026299335123442
0.8180000000000006,0.5786841563721596,0.5793636759552746,0.0006795195831149625,0.891692640313749,0.8922942512970313,0.0006016109832823746
0.8190000000000006,0.5788995741437595,0.5795788219178135,0.000679247774054037,0.8919590836145822,0.8925596770120792,0.0006005933974969624
0.8200000000000006,0.579114461973331,0.5797934376832962,0.0006789757099651128,0.8922248714466166,0.8928244486222283,0.0005995771756117652
0.8210000000000006,0.5793288211645683,0.5800075245583198,0.0006787033937515341,0.8924900054223628,0.8930885677394397,0.0005985623170768894
0.8220000000000006,0.5795426530179577,0.5802210838462617,0.0006784308283039886,0.8927544871503648,0.8933520359717009,0.0005975488213361135
0.8230000000000006,0.5797559588307863,0.5804341168472869,0.0006781580165005074,0.8930183182352084,0.8936148549230372,0.0005965366878287748
0.8240000000000006,0.57996873989715,0.5806466248583567,0.0006778849612066873,0.893281500277532,0.8938770261935202,0.0005955259159882154
0.8250000000000006,0.580180997507961,0.5808586091732358,0.0006776116652748021,0.8935440348740356,0.8941385513792788,0.0005945165052432255
0.8260000000000006,0.5803927329509555,0.5810700710825011,0.0006773381315455795,0.8938059236174918,0.8943994320725075,0.0005935084550157121
0.8270000000000006,0.5806039475107019,0.5812810118735486,0.0006770643628467576,0.894067168096754,0.8946596698614774,0.0005925017647233632
0.8280000000000006,0.5808146424686088,0.5814914328306017,0.0006767903619928628,0.8943277698967664,0.8949192663305451,0.0005914964337786488
0.8290000000000006,0.5810248191029321,0.5817013352347192,0.0006765161317870971,0.8945877305985752,0.8951782230601626,0.0005904924615873774
0.8300000000000006,0.5812344786887829,0.581910720363803,0.0006762416750201172,0.8948470517793352,0.8954365416268868,0.0005894898475515831
0.8310000000000006,0.5814436224981359,0.5821195894926051,0.000675966994469257,0.8951057350123222,0.8956942236033895,0.0005884885910673043
0.8320000000000006,0.5816522517998362,0.5823279438927369,0.0006756920929007482,0.895363781866941,0.8959512705584662,0.0005874886915252509
0.8330000000000006,0.5818603678596077,0.5825357848326755,0.0006754169730678328,0.8956211939087347,0.8962076840570466,0.0005864901483119134
0.8340000000000006,0.5820679719400603,0.5827431135777723,0.0006751416377119845,0.8958779726993963,0.8964634656602035,0.0005854929608072323
0.8350000000000006,0.5822750653006982,0.5829499313902602,0.0006748660895620207,0.8961341197967754,0.8967186169251623,0.0005844971283869294
0.8360000000000006,0.5824816491979266,0.5831562395292614,0.0006745903313348789,0.8963896367548891,0.8969731394053108,0.000583502650421619
0.8370000000000006,0.58268772488506,0.5833620392507957,0.0006743143657356176,0.8966445251239321,0.8972270346502086,0.0005825095262764757
0.8380000000000006,0.5828932936123299,0.5835673318077869,0.0006740381954569719,0.8968987864502845,0.8974803042055964,0.0005815177553119
0.8390000000000006,0.5830983566268921,0.5837721184500715,0.000673761823179353,0.8971524222765223,0.8977329496134054,0.0005805273368831854
0.8400000000000006,0.5833029151728337,0.5839764004244061,0.0006734852515724032,0.8974054341414264,0.8979849724117669,0.0005795382703405183
0.8410000000000006,0.5835069704911819,0.5841801789744745,0.0006732084832925533,0.8976578235799922,0.8982363741350216,0.0005785505550293113
0.8420000000000006,0.5837105238199107,0.5843834553408956,0.0006729315209849096,0.8979095921234387,0.8984871563137286,0.0005775641902898698
0.8430000000000006,0.5839135763939485,0.5845862307612313,0.00067265436728281,0.8981607412992172,0.8987373204746748,0.0005765791754576144
0.8440000000000006,0.5841161294451855,0.5847885064699934,0.0006723770248078242,0.8984112726310219,0.8989868681408854,0.0005755955098634136
0.8450000000000006,0.584318184202482,0.5849902836986512,0.0006720994961691984,0.8986611876387985,0.899235800831631,0.0005746131928324738
0.8460000000000006,0.5845197418916748,0.5851915636756401,0.0006718217839652985,0.8989104878387524,0.8994841200624388,0.0005736322236864488
0.8470000000000006,0.5847208037355844,0.5853923476263669,0.0006715438907825,0.8991591747433597,0.8997318273451008,0.0005726526017411082
0.8480000000000006,0.5849213709540242,0.5855926367732196,0.0006712658191954102,0.8994072498613754,0.8999789241876832,0.0005716743263077806
0.8490000000000006,0.5851214447638062,0.5857924323355732,0.0006709875717669789,0.8996547146978431,0.9002254120945357,0.0005706973966925766
0.8500000000000006,0.5853210263787489,0.585991735529798,0.0006707091510490537,0.8999015707541027,0.9004712925663008,0.0005697218121980541
0.8510000000000006,0.5855201170096849,0.5861905475692667,0.000670430559581825,0.9001478195278008,0.9007165670999223,0.0005687475721215529
0.8520000000000006,0.5857187178644678,0.5863888696643615,0.0006701517998937145,0.9003934625129002,0.9009612371886555,0.0005677746757553059
0.8530000000000006,0.5859168301479801,0.5865867030224823,0.0006698728745021532,0.9006385011996882,0.9012053043220751,0.000566803122386883
0.8540000000000006,0.58611445506214,0.5867840488480528,0.0006695937859128032,0.9008829370747847,0.9014487699860851,0.0005658329113004124
0.8550000000000006,0.586311593805909,0.5869809083425293,0.0006693145366202247,0.9011267716211535,0.9016916356629274,0.0005648640417739159
0.8560000000000006,0.586508247575299,0.5871772827044066,0.0006690351291076535,0.9013700063181096,0.9019339028311915,0.000563896513081863
0.8570000000000007,0.5867044175633795,0.5873731731292268,0.0006687555658472233,0.9016126426413286,0.9021755729658224,0.0005629303244938377
0.8580000000000007,0.5869001049602852,0.5875685808095849,0.0006684758492996323,0.9018546820628559,0.9024166475381303,0.0005619654752744285
0.8590000000000007,0.5870953109532229,0.5877635069351373,0.0006681959819144767,0.9020961260511151,0.9026571280158,0.0005610019646848929
0.8600000000000007,0.5872900367264786,0.5879579526926086,0.0006679159661300282,0.9023369760709172,0.9028970158628986,0.0005600397919813815
0.8610000000000007,0.5874842834614251,0.5881519192657991,0.0006676358043740116,0.90257723358347,0.9031363125398857,0.000559078956415715
0.8620000000000007,0.5876780523365288,0.5883454078355912,0.0006673554990623831,0.9028169000463863,0.9033750195036211,0.0005581194572348291
0.8630000000000007,0.5878713445273571,0.5885384195799578,0.000667075052600663,0.9030559769136932,0.9036131382073748,0.0005571612936815518
0.8640000000000007,0.5880641612065853,0.5887309556739685,0.0006667944673831583,0.9032944656358399,0.9038506701008351,0.0005562044649951581
0.8650000000000007,0.5882565035440037,0.5889230172897971,0.0006665137457934067,0.903532367659708,0.9040876166301176,0.0005552489704095942
0.8660000000000007,0.5884483727065253,0.5891146055967291,0.0006662328902038439,0.9037696844286197,0.9043239792377742,0.0005542948091544764
0.8670000000000007,0.5886397698581918,0.5893057217611678,0.0006659519029760252,0.904006417382345,0.9045597593628016,0.0005533419804566453
0.8680000000000007,0.5888306961601819,0.5894963669466425,0.0006656707864606259,0.9042425679571138,0.9047949584406505,0.0005523904835367244
0.8690000000000007,0.5890211527708171,0.5896865423138153,0.0006653895429982182,0.9044781375856216,0.9050295779032337,0.0005514403176121174
