y_exact,u_exact_t0.0100,u_exact_t0.0500,u_exact_t0.1000,u_exact_t0.2000,u_exact_t0.5000,u_exact_t1.0000,u_steady
0.12374581939799323,0.009999999999731436,0.04995071833800831,0.0984706572911904,0.18343221613966365,0.34490068740799545,0.44940616623033963,0.4923434860907596
0.13043478260869557,0.009999999999632865,0.04994723373684574,0.09842418101526548,0.1832345238654216,0.3443636932148314,0.4486472465161504,0.4914933837429112
0.1371237458193979,0.009999999999499007,0.049943466559309986,0.09837487109771748,0.18302595750059117,0.34379819911578746,0.44784831461567615,0.4905985391662286
0.14381270903010024,0.009999999999317787,0.049939400291955226,0.09832266719088939,0.18280644497486084,0.34320416875660886,0.4470093599405404,0.4896589523607119
0.15050167224080258,0.009999999999072983,0.049935017278239645,0.09826750575032811,0.18257591064461284,0.34258156399416817,0.4461303713813575,0.488674623326361
0.1571906354515049,0.009999999998742968,0.04993029867091655,0.09820932000948615,0.18233427529745236,0.3419303449006713,0.4452113373089596,0.48764555206317606
0.16387959866220725,0.009999999998299034,0.04992522438190484,0.09814803995344498,0.18208145615697952,0.34125046976806034,0.44425224557568,0.48657173857115693
0.17056856187290959,0.009999999997703119,0.04991977302961079,0.09808359229169152,0.18181736688780506,0.34054189511261257,0.44325308351669457,0.4854531828503037
0.17725752508361192,0.009999999996904874,0.04991392188367167,0.09801590042997921,0.18154191760081456,0.33980457567973527,0.44221383795141955,0.48428988490061636
0.18394648829431426,0.009999999995837812,0.04990764680709576,0.09794488444130765,0.18125501485868464,0.33903846444895663,0.44113449518496683,0.48308184472209487
0.1906354515050166,0.009999999994414692,0.049900922195770185,0.09787046103605644,0.1809565616816545,0.33824351263911,0.44001504100965594,0.4818290623147392
0.19732441471571893,0.009999999992520589,0.049893720915310795,0.09779254353130755,0.1806464575535569,0.33741966971371373,0.4388554607065822,0.4805315376785495
0.2040133779264215,0.009999999990004874,0.04988601423523027,0.09771104181939501,0.18032459842811283,0.3365668833865437,0.43765573904724187,0.4791892708135256
0.21070234113712383,0.009999999986670656,0.04987777176039985,0.0976258623357202,0.17999087673549344,0.3356850996273996,0.43641586029521323,0.47780226171966755
0.21739130434782616,0.009999999982261266,0.0498689613597839,0.09753690802587148,0.17964518138915397,0.33477426266806265,0.4351358082078939,0.4763705103969754
0.2240802675585285,0.009999999976442147,0.04985954909242585,0.09744407831208961,0.1792873977929428,0.3338343150084463,0.43381556603829363,0.47489401684544913
0.23076923076923084,0.009999999968778818,0.04984949913066943,0.09734726905912117,0.17891740784849186,0.33286519742293624,0.4324551165368838,0.47337278106508873
0.23745819397993317,0.009999999958708542,0.0498387736805981,0.09724637253950173,0.17853508996289075,0.3318668489669231,0.43105444195350096,0.47180680305589423
0.2441471571906355,0.009999999945502833,0.04982733289968006,0.09714127739831391,0.17814031905664973,0.3308392069835222,0.4296135240393066,0.47019608281786557
